G 24 1168236871686 0 292 4 4143 16792443 32583746 71069 90003 25668 71826 93041 28160 74850 90057 25168 76386 93504 28204
G 24 1236955037702 0 197 77 87266 26990356 36208371 74287 68545 27595 74846 69572 28046 78494 72626 27319 78958 72866 28154
G 24 1236955037702 1 1064 430 494123 22282547 46257816 71746 66806 27595 75528 69572 28236 75432 72626 27051 78969 74398 28170
G 24 1236955299846 0 421 267 344689 17044754 20885315 71659 75512 26504 71771 75649 28257 75685 74319 26423 75837 74501 28029
G 24 1236955299846 1 174 174 884274 24273539 25859851 75791 74206 27699 76093 74508 28025 78840 78368 27056 78870 78409 27070
G 24 1236955824134 1 20 20 68224 26041931 28351764 76862 86345 27056 76937 86540 27222 78065 81283 26899 78207 81376 26964
G 24 1236956086278 0 6552 5607 8622010 34734482 58749274 70066 87474 26602 71826 92367 28160 76789 86483 26450 77857 90462 28124
G 24 1236956086278 1 1 1 2480 55336326 55336326 71821 92367 27584 71821 92367 27584 76790 86845 27193 76790 86845 27193
G 24 1305674514438 1 128 6 7463 17615005 20867659 78512 72626 27846 78958 72808 28154 80275 68784 26803 80668 68910 27002
G 24 1305674776582 0 66779 66779 367396217 16830770 25207726 75894 74020 25996 78059 76651 28160 80351 74681 26746 81213 78957 27945
G 24 1305675300870 0 2551 198 557219 17330057 51652521 75750 81042 25553 78415 84228 27035 80873 80385 25621 83018 84177 26727
G 24 1305675300870 1 821 340 632141 16785474 30417882 78065 81042 25631 80586 84311 27035 80574 80385 25613 82121 84264 26727
G 24 1305675563014 0 56 54 89525 16888297 37800114 78425 89633 28043 79470 90657 28170 82119 86622 25663 83552 88793 26598
G 24 1305675825158 0 39 0 0 16917374 27918629 78679 90321 25343 79428 91516 28165 82182 91575 25408 82613 93304 28264
G 24 1305675825158 1 7 0 0 16881684 18976197 80562 90049 25520 81165 90554 25529 82203 92861 28128 82493 93556 28282
G 24 1305675825158 2 44 0 0 16778794 22377683 79392 90554 25130 80589 95315 25529 82203 92840 28122 82609 93657 28289
G 24 1374394253318 0 4892 4892 33037945 33663462 41156489 80372 74711 27281 80621 75904 27945 86346 76228 27424 86609 76530 28125
G 24 1374395039750 1 736 58 67158 28140461 44740206 82341 86623 26321 83838 93003 28272 83539 86626 26583 86847 91985 28282
G 24 1443114778630 0 148 0 0 17169261 34228654 84450 91077 25397 87679 93762 28358 87929 89723 25508 92702 94612 28404
G 24 1443114778630 1 45 0 0 16870021 19656665 85771 91942 25564 89617 95550 28370 87976 92672 25436 91173 95767 28453
G 24 1443114778630 2 1 0 0 16808667 16808667 87182 92584 28326 87182 92584 28326 89355 94521 25439 89355 94521 25439
